Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,PromotionStagnation,RoleStagnation,IncomePerLevel,SatisfactionIndex,JobHopRate,Attrition
29,115,13,3,1,0,51,3,2,5765,17485,5,0,11,3,1,0,7,4,1,5,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.0,0.375,1921.6666666666667,1.25,0.625,1
28,1476,16,2,2,1,68,4,1,5661,4824,0,0,19,3,3,0,9,2,3,8,3,0,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.3,1887.0,2.25,0.0,0
40,902,26,2,3,0,92,2,4,4422,21203,3,1,13,3,4,1,16,3,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.058823529411764705,1474.0,3.0,0.17647058823529413,0
32,1184,1,3,3,0,70,2,2,2332,3974,6,0,20,4,3,0,5,3,3,3,0,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,1166.0,2.75,1.0,0
59,1089,1,2,2,1,66,3,4,11904,11038,3,1,14,3,3,1,14,1,1,6,4,0,4,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.0,0.26666666666666666,2976.0,2.5,0.2,0
32,1373,5,4,4,1,56,2,4,9679,10138,8,0,24,4,2,0,8,1,3,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,3226.3333333333335,3.25,0.8888888888888888,0
40,300,26,3,3,1,74,3,1,8396,22217,1,0,14,3,2,1,8,3,2,7,7,7,5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.875,0.7777777777777778,2798.6666666666665,2.0,0.1111111111111111,0
33,775,4,3,4,1,90,3,2,3055,6194,5,0,15,3,4,2,11,2,2,9,8,1,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.1,0.6666666666666666,1018.3333333333334,3.0,0.4166666666666667,0
36,635,10,4,2,1,32,3,4,9980,15318,1,0,14,3,4,0,10,3,2,10,3,9,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.8181818181818182,0.2727272727272727,2495.0,3.0,0.09090909090909091,0
19,645,9,2,3,1,54,3,1,2552,7172,1,0,25,4,3,0,1,4,3,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.5,1276.0,2.5,0.5,0
37,1470,10,3,2,0,71,3,2,3936,9953,1,0,11,3,1,1,8,2,1,8,4,7,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.7777777777777778,0.4444444444444444,1968.0,1.5,0.1111111111111111,0
39,412,13,4,3,0,94,2,2,17123,17334,6,1,13,3,4,2,21,4,3,19,9,15,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.75,0.4090909090909091,3424.6,3.0,0.2727272727272727,0
33,553,5,4,4,0,74,3,2,11878,23364,6,0,11,3,2,2,12,2,3,10,6,8,8,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.7272727272727273,0.46153846153846156,2969.5,2.75,0.46153846153846156,0
30,855,7,4,4,0,73,3,1,4779,12761,7,0,14,3,2,2,8,3,3,3,2,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.2222222222222222,1593.0,2.5,0.7777777777777778,0
31,202,8,3,1,0,34,2,2,1261,22262,1,0,12,3,3,0,1,3,4,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,630.5,2.5,0.5,1
26,921,1,1,1,0,66,2,3,2007,25265,1,0,13,3,3,2,5,5,3,5,3,1,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.16666666666666666,0.5,1003.5,2.5,0.16666666666666666,0
40,1194,2,4,3,0,98,3,3,2001,12549,2,0,14,3,2,3,20,2,3,5,3,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.14285714285714285,1000.5,2.75,0.09523809523809523,0
36,711,5,4,2,0,42,3,1,8008,22792,4,0,12,3,3,2,9,6,3,3,2,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.2,2002.0,2.25,0.4,0
25,1356,10,4,3,1,57,3,4,4950,20623,0,0,14,3,2,0,5,4,3,4,3,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.2,0.5,1650.0,3.0,0.0,0
33,1141,1,3,3,0,42,4,1,5376,3193,2,0,19,3,1,2,10,3,3,5,3,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.16666666666666666,0.2727272727272727,1792.0,2.0,0.18181818181818182,0
43,1291,15,2,3,1,65,2,3,17603,3525,1,0,24,4,1,1,14,3,3,14,10,6,11,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.4,0.6666666666666666,3520.6,2.5,0.06666666666666667,0
40,593,9,4,2,0,88,3,3,13499,13782,9,0,17,3,3,0,20,3,2,18,7,2,13,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.10526315789473684,0.3333333333333333,3374.75,2.5,0.42857142857142855,0
45,336,26,3,1,1,52,2,1,4385,24162,1,0,15,3,1,1,10,2,3,10,7,4,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.36363636363636365,0.6363636363636364,1461.6666666666667,1.5,0.09090909090909091,0
32,1474,11,4,4,1,60,4,3,4707,23914,8,0,12,3,4,0,6,2,3,4,2,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.2,0.2857142857142857,1569.0,3.5,1.1428571428571428,1
29,1246,19,3,3,1,77,2,3,8620,23757,1,0,14,3,3,2,10,3,3,10,7,0,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.6363636363636364,2873.3333333333335,3.0,0.09090909090909091,0
38,1444,1,4,4,1,88,3,2,2991,5224,0,1,11,3,2,1,7,2,3,6,2,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.14285714285714285,0.25,1495.5,2.75,0.0,0
24,984,17,2,4,0,97,3,2,2210,3372,1,0,13,3,1,1,1,3,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,1105.0,2.0,0.5,1
25,240,5,3,3,1,46,2,3,5744,26959,1,1,11,3,4,0,6,1,3,6,4,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.5714285714285714,1914.6666666666667,3.25,0.14285714285714285,1
30,305,16,3,3,1,58,4,3,5294,9128,3,0,16,3,3,1,10,3,3,7,0,1,7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.125,0.0,1764.6666666666667,3.0,0.2727272727272727,0
35,1395,9,4,2,1,48,3,3,5098,18698,1,0,19,3,2,0,10,5,3,10,7,0,8,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.6363636363636364,1699.3333333333333,2.5,0.09090909090909091,0
55,436,2,1,3,1,37,3,4,5160,21519,4,0,16,3,3,0,12,3,2,9,7,7,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.7,0.5384615384615384,1720.0,3.0,0.3076923076923077,1
35,853,18,5,2,1,71,3,1,9069,11031,1,0,22,4,4,1,9,3,2,9,8,1,8,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.1,0.8,2267.25,2.25,0.1,0
33,350,5,3,4,0,34,3,3,2851,9150,1,1,13,3,2,0,1,2,3,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,1425.5,3.0,0.5,1
33,516,8,5,4,1,69,3,3,6388,22049,2,1,17,3,1,0,14,6,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,2129.3333333333335,2.75,0.13333333333333333,0
35,737,10,3,4,1,55,2,1,10306,21530,9,0,17,3,3,0,15,3,3,13,12,6,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.42857142857142855,0.75,2576.5,2.75,0.5625,1
32,1109,29,4,4,0,69,3,3,4025,11135,9,0,12,3,2,0,10,2,3,8,7,7,7,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.7777777777777778,0.6363636363636364,2012.5,3.0,0.8181818181818182,0
58,1272,5,3,3,0,37,2,2,10552,9255,2,1,13,3,4,1,24,3,3,6,0,0,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2638.0,3.0,0.08,0
34,296,6,2,4,0,33,1,3,2351,12253,0,0,16,3,4,1,3,3,2,2,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3333333333333333,0.5,1175.5,3.25,0.0,1
49,1418,1,3,3,0,36,3,1,3580,10554,2,0,16,3,2,1,7,2,3,4,2,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.0,0.25,1790.0,2.25,0.25,0
50,939,24,3,4,1,95,3,3,13973,4161,3,1,18,3,4,1,22,2,3,12,11,1,5,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.07692307692307693,0.4782608695652174,2794.6,3.5,0.13043478260869565,0
30,570,5,3,4,0,30,2,3,6118,5431,1,0,13,3,3,3,10,2,3,10,9,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.09090909090909091,0.8181818181818182,2039.3333333333333,3.25,0.09090909090909091,0
42,1368,28,4,4,0,88,2,4,4523,4386,0,0,11,3,4,3,7,4,4,6,5,0,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.625,1507.6666666666667,4.0,0.0,0
53,661,1,4,1,0,60,2,3,12965,22308,4,1,20,4,4,3,27,2,2,3,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.07142857142857142,2593.0,2.5,0.14285714285714285,0
29,441,8,1,3,0,39,1,1,9715,7288,3,0,13,3,3,1,9,3,3,7,7,0,7,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.7,3238.3333333333335,2.5,0.3,0
27,1167,4,2,1,1,76,3,3,2517,3208,1,0,11,3,2,3,5,2,3,5,3,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.5,1258.5,2.25,0.16666666666666666,0
35,1224,7,4,3,0,55,3,4,5204,13586,1,1,11,3,4,0,10,2,3,10,8,0,9,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.7272727272727273,1734.6666666666667,3.5,0.09090909090909091,0
19,489,2,2,1,1,52,2,4,2564,18437,1,0,12,3,3,0,1,3,4,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0.0,1282.0,3.0,0.5,1
40,1492,20,4,1,1,61,3,4,10322,26542,4,0,20,4,4,1,14,6,3,11,10,11,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.9166666666666666,0.6666666666666666,2580.5,3.0,0.26666666666666666,0
35,1182,11,2,4,1,54,3,4,4968,18500,1,0,11,3,4,1,5,3,3,5,2,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.3333333333333333,1656.0,3.75,0.16666666666666666,0
46,945,5,2,2,1,80,3,2,5021,10425,8,1,22,4,4,1,16,2,3,4,2,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.11764705882352941,1673.6666666666667,2.75,0.47058823529411764,0
42,532,29,2,1,0,92,3,3,4556,12932,2,0,11,3,2,1,19,3,3,5,4,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.2,1518.6666666666667,2.25,0.1,0
45,1329,2,2,4,0,59,2,4,5770,5388,1,0,19,3,1,2,10,3,3,10,7,3,9,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.2727272727272727,0.6363636363636364,1923.3333333333333,3.0,0.09090909090909091,0
29,428,9,3,2,0,52,1,2,2760,14630,1,0,13,3,3,0,2,3,3,2,2,2,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6666666666666666,0.6666666666666666,1380.0,2.5,0.3333333333333333,1
34,560,1,4,4,1,91,3,1,2996,20284,5,0,14,3,3,2,10,2,3,4,3,1,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.2,0.2727272727272727,1498.0,2.75,0.45454545454545453,0
49,1091,1,2,3,0,90,2,3,13964,17810,7,1,12,3,4,0,25,2,3,7,1,0,7,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.038461538461538464,2792.8,3.25,0.2692307692307692,0
24,1371,10,4,4,0,77,3,3,4260,5915,1,1,12,3,4,1,5,2,4,5,2,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.3333333333333333,1420.0,3.75,0.16666666666666666,0
22,1368,4,1,3,1,99,2,3,3894,9129,5,0,16,3,3,0,4,3,3,2,2,1,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.3333333333333333,0.4,1947.0,3.0,1.0,1
30,990,7,3,3,1,64,3,3,1274,7152,1,0,13,3,2,2,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,637.0,2.5,0.5,0
44,200,29,4,4,1,32,3,4,4541,7744,1,0,25,4,2,0,20,3,3,20,11,13,17,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.6190476190476191,0.5238095238095238,1513.6666666666667,3.25,0.047619047619047616,0
30,1358,24,1,4,1,67,3,3,2693,13335,1,0,22,4,2,1,1,2,3,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1346.5,3.0,0.5,0
27,994,8,3,4,1,37,3,3,8726,2975,1,0,15,3,4,0,9,0,3,9,8,1,7,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.1,0.8,2181.5,3.5,0.1,0
30,852,10,3,3,1,72,2,3,6578,2706,1,0,18,3,1,1,10,3,3,10,3,1,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.09090909090909091,0.2727272727272727,2192.6666666666665,2.5,0.09090909090909091,0
24,771,1,2,2,1,45,2,3,4617,14120,1,0,12,3,2,0,4,2,2,4,3,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0.6,1539.0,2.25,0.2,0
33,501,15,2,2,0,95,3,4,4878,21653,0,1,13,3,1,1,10,6,3,9,7,8,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.8,0.6363636363636364,1626.0,2.5,0.0,0
43,185,10,4,3,0,33,3,4,2455,10675,0,0,19,3,1,0,9,5,3,8,7,1,7,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.1111111111111111,0.7,1227.5,2.75,0.0,0
34,1111,8,2,3,0,93,3,1,6500,13305,5,0,17,3,2,1,6,1,3,3,2,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.25,0.2857142857142857,2166.6666666666665,2.25,0.7142857142857143,0
46,1211,5,4,1,1,98,3,4,5772,20445,4,1,21,4,3,0,14,4,3,9,6,0,8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.4,1924.0,2.75,0.26666666666666666,0
50,1115,1,3,1,0,73,3,2,18172,9755,3,1,19,3,1,0,28,1,2,8,3,0,7,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.10344827586206896,3028.6666666666665,1.5,0.10344827586206896,0
37,625,1,4,1,1,46,2,3,10609,14922,5,0,11,3,3,0,17,2,1,14,1,11,7,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.7333333333333333,0.05555555555555555,2652.25,2.0,0.2777777777777778,1
29,442,2,2,2,1,44,3,4,4554,20260,1,0,18,3,1,0,10,3,2,10,7,0,9,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.6363636363636364,1518.0,2.25,0.09090909090909091,0
44,383,1,5,1,0,79,3,3,4768,9282,7,0,12,3,3,1,11,4,2,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,1589.3333333333333,2.25,0.5833333333333334,0
44,1467,20,3,4,1,49,3,2,3420,21158,1,0,13,3,3,0,6,3,2,5,2,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.16666666666666666,0.2857142857142857,1710.0,2.75,0.14285714285714285,0
35,727,3,3,3,1,41,2,3,1281,16900,1,0,18,3,3,2,1,3,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,640.5,3.0,0.5,0
54,966,1,4,4,0,53,3,3,10502,9659,7,0,17,3,1,1,33,2,1,5,4,1,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.16666666666666666,0.11764705882352941,2625.5,2.25,0.20588235294117646,0
48,530,29,1,1,0,91,3,3,12504,23978,3,0,21,4,2,1,15,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,3126.0,1.75,0.1875,0
31,853,1,1,3,0,96,3,1,4148,11275,1,0,12,3,3,1,4,1,3,4,3,0,3,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.6,1382.6666666666667,2.5,0.2,0
32,824,5,2,4,0,67,2,2,5878,15624,3,0,12,3,1,1,12,2,3,7,1,2,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.25,0.07692307692307693,1959.3333333333333,2.5,0.23076923076923078,0
42,635,1,1,2,1,99,3,3,4907,24532,1,0,25,4,3,0,20,3,3,20,16,11,6,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.5238095238095238,0.7619047619047619,1635.6666666666667,2.75,0.047619047619047616,0
31,874,15,3,3,1,72,3,3,2610,6233,1,0,12,3,3,1,2,5,2,2,2,2,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.6666666666666666,0.6666666666666666,1305.0,2.75,0.3333333333333333,1
36,885,16,4,3,0,43,4,1,2743,8269,1,0,16,3,3,0,18,1,3,17,13,15,14,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.8333333333333334,0.6842105263157895,1371.5,2.5,0.05263157894736842,1
39,116,24,1,1,1,52,3,4,4108,5340,7,0,13,3,1,0,18,2,3,7,7,1,7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.125,0.3684210526315789,1369.3333333333333,2.25,0.3684210526315789,0
29,224,1,4,1,1,100,2,1,2362,7568,6,0,13,3,3,0,11,2,1,9,7,0,7,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.0,0.5833333333333334,1181.0,1.5,0.5,1
26,1167,5,3,4,0,30,2,3,2966,21378,0,0,18,3,4,0,5,2,3,4,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0,0.3333333333333333,1483.0,3.5,0.0,0
34,1362,19,3,1,1,67,4,4,5304,4652,8,1,13,3,2,0,9,3,2,5,2,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.2,1768.0,2.25,0.8,1
46,1319,3,3,1,0,45,4,1,13225,7739,2,0,12,3,4,1,25,5,3,19,17,2,8,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1,0.6538461538461539,2645.0,2.25,0.07692307692307693,0
38,594,2,2,3,0,75,2,2,2468,15963,4,0,14,3,2,1,9,4,2,6,1,0,5,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.1,1234.0,2.25,0.4,0
55,1136,1,4,2,1,81,4,4,14732,12414,2,0,13,3,4,2,31,4,4,7,7,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.21875,2946.4,3.5,0.0625,0
39,903,2,5,1,1,41,4,3,7880,2560,0,0,18,3,4,0,9,3,3,8,7,0,7,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.7,1970.0,2.75,0.0,0
40,1094,28,3,3,1,58,1,1,10932,11373,3,0,15,3,3,1,20,2,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,2733.0,2.5,0.14285714285714285,0
34,303,2,4,3,0,75,3,3,2231,11314,6,0,18,3,4,1,6,3,3,4,3,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.2,0.42857142857142855,1115.5,3.25,0.8571428571428571,0
29,408,25,5,3,0,71,2,2,2546,18300,5,0,16,3,2,0,6,2,4,2,2,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.3333333333333333,0.2857142857142857,1273.0,2.75,0.7142857142857143,1
56,310,7,2,4,1,72,3,3,2339,3666,8,0,11,3,4,1,14,4,1,10,9,9,8,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.8181818181818182,0.6,1169.5,3.0,0.5333333333333333,1
32,234,1,4,2,1,68,2,2,2269,18024,0,0,14,3,2,1,3,2,3,2,2,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.6666666666666666,0.5,1134.5,2.25,0.0,0
53,1395,24,4,2,1,48,4,4,7005,3458,3,0,15,3,3,0,11,2,3,4,3,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.2,0.25,1751.25,3.0,0.25,0
23,1243,6,3,3,1,63,4,1,1601,3445,1,1,21,4,3,2,1,2,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,800.5,2.5,0.5,1
35,1212,8,2,3,0,78,2,4,10377,13755,4,1,11,3,2,1,16,6,2,13,2,4,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.2857142857142857,0.11764705882352941,2594.25,2.75,0.23529411764705882,0
48,277,6,3,1,1,97,2,3,4240,13119,2,0,13,3,4,0,19,0,3,2,2,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6666666666666666,0.1,1413.3333333333333,2.75,0.1,0
26,265,29,2,2,1,79,1,1,4969,21813,8,0,18,3,4,0,7,6,3,2,2,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.6666666666666666,0.25,1656.3333333333333,2.5,1.0,1
35,664,1,3,2,1,79,3,1,2194,5868,4,0,13,3,4,1,5,2,2,3,2,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.25,0.3333333333333333,1097.0,2.25,0.6666666666666666,0
35,1199,18,4,3,1,80,3,3,5689,24594,1,1,14,3,4,2,10,2,4,10,2,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.18181818181818182,1896.3333333333333,3.5,0.09090909090909091,0
38,362,1,1,3,0,43,3,1,2619,14561,3,0,17,3,4,0,8,3,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,1309.5,2.5,0.3333333333333333,0
55,1117,18,5,1,0,83,3,2,16835,9873,3,0,23,4,4,0,37,2,3,10,9,7,7,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6363636363636364,0.23684210526315788,3367.0,2.5,0.07894736842105263,0
37,558,2,3,4,1,75,3,3,9602,3010,4,1,11,3,3,1,17,3,2,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.25,0.0,3200.6666666666665,3.0,0.2222222222222222,0
30,945,9,3,2,1,89,3,4,1081,16019,1,0,13,3,3,0,1,3,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,540.5,2.75,0.5,1
51,1318,26,4,1,0,66,3,3,16307,5594,2,0,14,3,3,1,29,2,2,20,6,4,17,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.19047619047619047,0.2,3261.4,2.25,0.06666666666666667,0
31,798,7,2,3,0,48,2,3,8943,14034,1,0,24,4,1,1,10,2,3,10,9,8,9,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.7272727272727273,0.8181818181818182,2235.75,2.5,0.09090909090909091,0
57,210,29,3,1,1,56,2,4,14118,22102,3,0,12,3,3,1,32,3,2,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,2823.6,2.5,0.09090909090909091,0
32,646,9,4,1,0,92,3,4,6322,18089,1,1,12,3,4,1,6,2,2,6,4,0,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.5714285714285714,2107.3333333333335,2.75,0.14285714285714285,0
41,167,12,4,2,1,46,3,4,4766,9051,3,1,11,3,1,1,6,4,3,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,2383.0,2.5,0.42857142857142855,0
38,1490,2,2,4,1,42,3,4,1702,12106,1,1,23,4,3,1,1,3,3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,851.0,3.5,0.5,0
27,591,2,3,4,1,87,3,4,2580,6297,2,0,13,3,3,0,6,0,2,4,2,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.2,0.2857142857142857,1290.0,3.25,0.2857142857142857,0
37,142,9,4,1,1,69,3,2,8834,24666,1,0,13,3,4,1,9,6,3,9,5,7,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.7,0.5,2208.5,2.5,0.1,0
44,1488,1,5,2,0,75,3,1,5454,4009,5,1,21,4,3,1,9,2,2,4,3,1,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0.3,1818.0,2.0,0.5,0
